Backend,Driver,Format,RW,BS,IODepth,Numjobs,Round,BW(MiB/s),IOPS,LAT(ms),Util(%)
nvme-ssd,IDE,raw,read,4k,1,16,1,70.9297,18158,0.8800,99.9516
nvme-ssd,SCSI,raw,read,4k,1,16,1,397.6104,101788,0.1558,99.9116
nvme-ssd,IDE,raw,read,4k,8,16,1,211.1602,54057,2.3673,100.0000
nvme-ssd,SCSI,raw,read,4k,8,16,1,475.7568,121793,1.0499,100.0000
nvme-ssd,IDE,raw,read,4k,64,16,1,283.4668,72567,14.1098,99.9500
nvme-ssd,IDE,xfs,read,4k,1,16,1,55.4736,14201,1.1254,99.8735
nvme-ssd,SCSI,xfs,read,4k,1,16,1,390.5615,99983,0.1586,99.9233
nvme-ssd,IDE,xfs,read,4k,8,16,1,166.2314,42555,3.0072,99.8899
nvme-ssd,SCSI,xfs,read,4k,8,16,1,475.2266,121658,1.0508,100.0000
nvme-ssd,IDE,xfs,read,4k,64,16,1,312.3848,79970,12.8030,99.8799
nvme-ssd,SCSI,raw,read,4k,64,16,1,477.3555,122203,8.3769,100.0000
nvme-ssd,SCSI,xfs,read,4k,64,16,1,475.0908,121623,8.4097,100.0000
nvme-ssd,IDE,raw,read,16k,1,16,1,200.3945,12825,1.2465,99.8833
nvme-ssd,IDE,xfs,read,16k,1,16,1,149.4150,9562,1.6720,99.8749
nvme-ssd,SCSI,raw,read,16k,1,16,1,1050.8115,67251,0.2364,99.9083
nvme-ssd,SCSI,xfs,read,16k,1,16,1,1045.1562,66890,0.2377,99.9183
nvme-ssd,IDE,raw,read,16k,8,16,1,294.2803,18833,6.7953,99.8816
nvme-ssd,IDE,xfs,read,16k,8,16,1,318.3994,20377,6.2806,99.8949
nvme-ssd,SCSI,raw,read,16k,8,16,1,1748.3555,111894,1.1431,100.0000
nvme-ssd,SCSI,xfs,read,16k,8,16,1,1743.5771,111588,1.1462,100.0000
nvme-ssd,IDE,raw,read,16k,64,16,1,294.2354,18831,54.3716,99.8999
nvme-ssd,IDE,xfs,read,16k,64,16,1,304.1250,19464,52.6018,99.8799
nvme-ssd,SCSI,raw,read,16k,64,16,1,1780.9023,113977,8.9814,100.0000
nvme-ssd,SCSI,xfs,read,16k,64,16,1,1782.7471,114095,8.9637,100.0000
nvme-ssd,IDE,raw,read,64k,1,16,1,302.6318,4842,3.3029,99.8833
nvme-ssd,IDE,xfs,read,64k,1,16,1,306.1475,4898,3.2649,99.8849
nvme-ssd,SCSI,raw,read,64k,1,16,1,1685.2471,26963,0.5918,99.8799
nvme-ssd,SCSI,xfs,read,64k,1,16,1,1660.7764,26572,0.6005,99.8799
nvme-ssd,IDE,raw,read,64k,8,16,1,297.8555,4765,26.8543,99.8733
nvme-ssd,IDE,xfs,read,64k,8,16,1,316.5713,5065,25.2660,99.8649
nvme-ssd,SCSI,raw,read,64k,8,16,1,2109.0781,33745,3.7915,99.8799
nvme-ssd,SCSI,xfs,read,64k,8,16,1,2034.5830,32553,3.9302,99.8799
nvme-ssd,IDE,raw,read,64k,64,16,1,298.8555,4781,213.8522,99.8633
nvme-ssd,IDE,xfs,read,64k,64,16,1,324.0859,5185,197.2331,99.8683
nvme-ssd,SCSI,raw,read,64k,64,16,1,2107.8965,33726,30.3522,99.9433
nvme-ssd,SCSI,xfs,read,64k,64,16,1,2042.7178,32683,31.3169,99.9399
nvme-ssd,IDE,raw,read,256k,1,16,1,294.5361,1178,13.5783,99.8816
nvme-ssd,IDE,xfs,read,256k,1,16,1,322.3848,1289,12.4045,99.8749
nvme-ssd,SCSI,raw,read,256k,1,16,1,2078.9668,8315,1.9222,99.8816
nvme-ssd,SCSI,xfs,read,256k,1,16,1,2019.5566,8078,1.9787,99.8716
nvme-ssd,IDE,raw,read,256k,8,16,1,292.4814,1169,109.3390,99.9099
nvme-ssd,IDE,xfs,read,256k,8,16,1,324.6680,1298,98.5024,99.8949
nvme-ssd,SCSI,raw,read,256k,8,16,1,2040.4482,8161,15.6793,99.9249
nvme-ssd,SCSI,xfs,read,256k,8,16,1,2011.9883,8047,15.8998,99.9049
nvme-ssd,IDE,raw,read,256k,64,16,1,296.1992,1184,858.5500,99.8649
nvme-ssd,IDE,xfs,read,256k,64,16,1,341.5391,1366,745.1384,99.8683
nvme-ssd,SCSI,raw,read,256k,64,16,1,2022.6826,8090,126.4141,99.9833
nvme-ssd,SCSI,xfs,read,256k,64,16,1,2016.9766,8067,126.7475,99.9650
nvme-ssd,IDE,raw,write,4k,1,16,1,81.1689,20779,0.7687,99.9516
nvme-ssd,IDE,xfs,write,4k,1,16,1,83.2021,21299,0.7497,99.8816
nvme-ssd,SCSI,raw,write,4k,1,16,1,396.3291,101460,0.1563,99.9366
nvme-ssd,SCSI,xfs,write,4k,1,16,1,249.3262,63827,0.2492,79.2603
nvme-ssd,IDE,raw,write,4k,8,16,1,358.5986,91801,1.3937,100.0000
nvme-ssd,IDE,xfs,write,4k,8,16,1,323.7910,82890,1.5436,99.8916
nvme-ssd,SCSI,raw,write,4k,8,16,1,438.2197,112184,1.1396,100.0000
nvme-ssd,SCSI,xfs,write,4k,8,16,1,220.7939,56523,2.2626,78.5014
nvme-ssd,IDE,raw,write,4k,64,16,1,534.4629,136822,7.4834,99.9650
nvme-ssd,IDE,xfs,write,4k,64,16,1,236.9854,60668,16.8751,99.9033
nvme-ssd,SCSI,raw,write,4k,64,16,1,434.9062,111336,9.1944,100.0000
nvme-ssd,SCSI,xfs,write,4k,64,16,1,217.1582,55592,18.4145,69.8479
nvme-ssd,IDE,raw,write,16k,1,16,1,265.3555,16982,0.9407,99.9566
nvme-ssd,IDE,xfs,write,16k,1,16,1,228.4160,14618,1.0928,99.9049
nvme-ssd,SCSI,raw,write,16k,1,16,1,923.7109,59117,0.2691,99.9083
nvme-ssd,SCSI,xfs,write,16k,1,16,1,804.6436,51497,0.3090,95.9430
nvme-ssd,IDE,raw,write,16k,8,16,1,565.9688,36222,3.5331,99.9016
nvme-ssd,IDE,xfs,write,16k,8,16,1,658.8086,42163,3.0350,99.9099
nvme-ssd,SCSI,raw,write,16k,8,16,1,878.1406,56201,2.2764,99.9066
nvme-ssd,SCSI,xfs,write,16k,8,16,1,823.8535,52726,2.4262,92.9480
nvme-ssd,IDE,raw,write,16k,64,16,1,562.5059,36000,28.4424,99.9466
nvme-ssd,IDE,xfs,write,16k,64,16,1,584.5430,37410,27.3653,99.8966
nvme-ssd,SCSI,raw,write,16k,64,16,1,842.2842,53906,18.9923,99.9700
nvme-ssd,SCSI,xfs,write,16k,64,16,1,794.4238,50843,20.1345,83.2247
nvme-ssd,IDE,raw,write,64k,1,16,1,571.6436,9146,1.7480,99.9366
nvme-ssd,IDE,xfs,write,64k,1,16,1,570.8828,9134,1.7502,99.8799
nvme-ssd,SCSI,raw,write,64k,1,16,1,855.3408,13685,1.1674,99.8783
nvme-ssd,SCSI,xfs,write,64k,1,16,1,944.2100,15107,1.0573,99.8733
nvme-ssd,IDE,raw,write,64k,8,16,1,525.1055,8401,15.2330,99.9049
nvme-ssd,IDE,xfs,write,64k,8,16,1,679.3203,10869,11.7743,99.8799
nvme-ssd,SCSI,raw,write,64k,8,16,1,903.7793,14460,8.8496,99.8783
nvme-ssd,SCSI,xfs,write,64k,8,16,1,883.7617,14140,9.0495,99.8666
nvme-ssd,IDE,raw,write,64k,64,16,1,658.1787,10530,97.1615,99.8883
nvme-ssd,IDE,xfs,write,64k,64,16,1,685.0859,10961,93.3416,99.8982
nvme-ssd,SCSI,raw,write,64k,64,16,1,886.0361,14176,72.1944,99.9133
nvme-ssd,SCSI,xfs,write,64k,64,16,1,918.6797,14698,69.6184,99.8832
nvme-ssd,IDE,raw,write,256k,1,16,1,541.4033,2165,7.3861,99.9266
nvme-ssd,IDE,xfs,write,256k,1,16,1,701.3965,2805,5.7007,99.8833
nvme-ssd,SCSI,raw,write,256k,1,16,1,881.3340,3525,4.5364,99.8899
nvme-ssd,SCSI,xfs,write,256k,1,16,1,867.2871,3469,4.6098,99.8733
nvme-ssd,IDE,raw,write,256k,8,16,1,719.4316,2877,44.4651,99.8933
nvme-ssd,IDE,xfs,write,256k,8,16,1,707.9521,2831,45.1837,99.8949
nvme-ssd,SCSI,raw,write,256k,8,16,1,886.1318,3544,36.1030,99.9416
nvme-ssd,SCSI,xfs,write,256k,8,16,1,940.3965,3761,34.0167,99.8982
nvme-ssd,IDE,raw,write,256k,64,16,1,660.5596,2642,386.1849,99.8799
nvme-ssd,IDE,xfs,write,256k,64,16,1,699.5273,2798,364.8615,99.8449
nvme-ssd,SCSI,raw,write,256k,64,16,1,946.2637,3785,270.0415,99.9816
nvme-ssd,SCSI,xfs,write,256k,64,16,1,883.9238,3535,288.8702,99.9349
nvme-ssd,IDE,raw,randread,4k,1,16,1,25.1338,6434,2.4845,99.8716
nvme-ssd,IDE,xfs,randread,4k,1,16,1,25.3936,6500,2.4591,99.8699
nvme-ssd,SCSI,raw,randread,4k,1,16,1,375.1943,96049,0.1648,99.9033
nvme-ssd,SCSI,xfs,randread,4k,1,16,1,373.8604,95708,0.1654,99.9033
nvme-ssd,IDE,raw,randread,4k,8,16,1,25.7705,6597,19.3977,99.8749
nvme-ssd,IDE,xfs,randread,4k,8,16,1,25.7002,6579,19.4508,99.8716
nvme-ssd,SCSI,raw,randread,4k,8,16,1,471.6221,120735,1.0587,100.0000
nvme-ssd,SCSI,xfs,randread,4k,8,16,1,469.6875,120240,1.0624,100.0000
nvme-ssd,IDE,raw,randread,4k,64,16,1,26.7998,6860,149.0812,99.8633
nvme-ssd,IDE,xfs,randread,4k,64,16,1,26.6738,6828,149.7653,99.8633
nvme-ssd,SCSI,raw,randread,4k,64,16,1,469.4082,120168,8.5188,100.0000
nvme-ssd,SCSI,xfs,randread,4k,64,16,1,464.3320,118869,8.6018,100.0000
nvme-ssd,IDE,raw,randread,16k,1,16,1,75.2852,4818,3.3185,99.8766
nvme-ssd,IDE,xfs,randread,16k,1,16,1,75.0684,4804,3.3280,99.8649
nvme-ssd,SCSI,raw,randread,16k,1,16,1,1022.4600,65437,0.2427,99.8849
nvme-ssd,SCSI,xfs,randread,16k,1,16,1,1026.4678,65693,0.2417,99.9049
nvme-ssd,IDE,raw,randread,16k,8,16,1,75.6719,4843,26.4250,99.8783
nvme-ssd,IDE,xfs,randread,16k,8,16,1,76.0303,4865,26.2995,99.8749
nvme-ssd,SCSI,raw,randread,16k,8,16,1,1687.7637,108016,1.1839,100.0000
nvme-ssd,SCSI,xfs,randread,16k,8,16,1,1777.3311,113749,1.1241,100.0000
nvme-ssd,IDE,raw,randread,16k,64,16,1,78.4102,5018,203.7210,99.8783
nvme-ssd,IDE,xfs,randread,16k,64,16,1,78.1104,4999,204.4915,99.8966
nvme-ssd,SCSI,raw,randread,16k,64,16,1,1707.8867,109304,9.3649,100.0000
nvme-ssd,SCSI,xfs,randread,16k,64,16,1,1692.6592,108330,9.4387,100.0000
nvme-ssd,IDE,raw,randread,64k,1,16,1,174.0898,2785,5.7417,99.8716
nvme-ssd,IDE,xfs,randread,64k,1,16,1,174.2119,2787,5.7375,99.8783
nvme-ssd,SCSI,raw,randread,64k,1,16,1,1602.7969,25644,0.6220,99.8816
nvme-ssd,SCSI,xfs,randread,64k,1,16,1,1604.2510,25668,0.6214,99.8749
nvme-ssd,IDE,raw,randread,64k,8,16,1,183.9404,2943,43.4823,99.8766
nvme-ssd,IDE,xfs,randread,64k,8,16,1,181.4844,2903,44.0704,99.8749
nvme-ssd,SCSI,raw,randread,64k,8,16,1,1983.2402,31731,4.0319,99.8933
nvme-ssd,SCSI,xfs,randread,64k,8,16,1,2010.4941,32167,3.9771,99.8799
nvme-ssd,IDE,raw,randread,64k,64,16,1,185.0332,2960,344.8974,99.8716
nvme-ssd,IDE,xfs,randread,64k,64,16,1,184.8506,2957,345.2101,99.8849
nvme-ssd,SCSI,raw,randread,64k,64,16,1,1996.9893,31951,32.0394,99.9449
nvme-ssd,SCSI,xfs,randread,64k,64,16,1,2021.4316,32342,31.6469,99.9249
nvme-ssd,IDE,raw,randread,256k,1,16,1,295.4385,1181,13.5354,99.8999
nvme-ssd,IDE,xfs,randread,256k,1,16,1,322.5586,1290,12.3969,99.8716
nvme-ssd,SCSI,raw,randread,256k,1,16,1,2006.3242,8025,1.9916,99.8916
nvme-ssd,SCSI,xfs,randread,256k,1,16,1,2019.8818,8079,1.9781,99.8783
nvme-ssd,IDE,raw,randread,256k,8,16,1,295.0586,1180,108.3844,99.8716
nvme-ssd,IDE,xfs,randread,256k,8,16,1,311.7949,1247,102.5770,99.8666
nvme-ssd,SCSI,raw,randread,256k,8,16,1,1987.7949,7951,16.0939,99.9299
nvme-ssd,SCSI,xfs,randread,256k,8,16,1,2003.2158,8012,15.9694,99.9199
nvme-ssd,IDE,raw,randread,256k,64,16,1,294.9834,1179,862.0312,99.8699
nvme-ssd,IDE,xfs,randread,256k,64,16,1,312.3779,1249,814.0998,99.8699
nvme-ssd,SCSI,raw,randread,256k,64,16,1,2016.9639,8067,126.8071,99.9933
nvme-ssd,SCSI,xfs,randread,256k,64,16,1,2012.6582,8050,127.0281,99.9783
nvme-ssd,IDE,raw,randwrite,4k,1,16,1,47.9639,12278,1.3009,99.8916
nvme-ssd,IDE,xfs,randwrite,4k,1,16,1,47.5225,12165,1.3130,99.9166
nvme-ssd,SCSI,raw,randwrite,4k,1,16,1,379.1250,97056,0.1631,99.9199
nvme-ssd,SCSI,xfs,randwrite,4k,1,16,1,247.0547,63246,0.2512,79.1869
nvme-ssd,IDE,raw,randwrite,4k,8,16,1,48.1260,12320,10.3865,99.9700
nvme-ssd,IDE,xfs,randwrite,4k,8,16,1,48.4980,12415,10.3067,99.9066
nvme-ssd,SCSI,raw,randwrite,4k,8,16,1,434.4492,111219,1.1494,100.0000
nvme-ssd,SCSI,xfs,randwrite,4k,8,16,1,217.4414,55665,2.2973,68.1269
nvme-ssd,IDE,raw,randwrite,4k,64,16,1,51.0674,13073,78.2785,99.9233
nvme-ssd,IDE,xfs,randwrite,4k,64,16,1,51.0674,13073,78.2774,99.9083
nvme-ssd,SCSI,raw,randwrite,4k,64,16,1,427.8418,109527,9.3456,100.0000
nvme-ssd,SCSI,xfs,randwrite,4k,64,16,1,216.9385,55536,18.4291,68.5211
nvme-ssd,IDE,raw,randwrite,16k,1,16,1,170.8516,10934,1.4611,99.9316
nvme-ssd,IDE,xfs,randwrite,16k,1,16,1,168.9521,10812,1.4775,99.8999
nvme-ssd,SCSI,raw,randwrite,16k,1,16,1,859.8008,55027,0.2889,99.8816
nvme-ssd,SCSI,xfs,randwrite,16k,1,16,1,810.9199,51898,0.3064,92.2811
nvme-ssd,IDE,raw,randwrite,16k,8,16,1,173.7109,11117,11.5106,99.9233
nvme-ssd,IDE,xfs,randwrite,16k,8,16,1,172.6582,11050,11.5805,99.9216
nvme-ssd,SCSI,raw,randwrite,16k,8,16,1,812.9424,52028,2.4586,99.9016
nvme-ssd,SCSI,xfs,randwrite,16k,8,16,1,804.5254,51489,2.4834,78.7149
nvme-ssd,IDE,raw,randwrite,16k,64,16,1,185.9902,11903,85.9621,99.9583
nvme-ssd,IDE,xfs,randwrite,16k,64,16,1,185.2861,11858,86.2929,99.9349
nvme-ssd,SCSI,raw,randwrite,16k,64,16,1,860.4482,55068,18.5900,99.9983
nvme-ssd,SCSI,xfs,randwrite,16k,64,16,1,793.6875,50796,20.1532,83.6413
nvme-ssd,IDE,raw,randwrite,64k,1,16,1,502.8555,8045,1.9864,99.9033
nvme-ssd,IDE,xfs,randwrite,64k,1,16,1,501.9434,8031,1.9900,99.8849
nvme-ssd,SCSI,raw,randwrite,64k,1,16,1,884.6680,14154,1.1284,99.8899
nvme-ssd,SCSI,xfs,randwrite,64k,1,16,1,851.7295,13627,1.1720,99.8683
nvme-ssd,IDE,raw,randwrite,64k,8,16,1,519.6211,8313,15.3923,99.9583
nvme-ssd,IDE,xfs,randwrite,64k,8,16,1,515.4395,8247,15.5171,99.9183
nvme-ssd,SCSI,raw,randwrite,64k,8,16,1,833.1797,13330,9.5993,99.8983
nvme-ssd,SCSI,xfs,randwrite,64k,8,16,1,856.5586,13704,9.3368,99.8749
nvme-ssd,IDE,raw,randwrite,64k,64,16,1,540.3965,8646,118.3117,99.9516
nvme-ssd,IDE,xfs,randwrite,64k,64,16,1,539.0146,8624,118.6295,99.9132
nvme-ssd,SCSI,raw,randwrite,64k,64,16,1,829.4033,13270,77.1236,99.8999
nvme-ssd,SCSI,xfs,randwrite,64k,64,16,1,840.0400,13440,76.1391,99.8782
nvme-ssd,IDE,raw,randwrite,256k,1,16,1,840.6670,3362,4.7556,99.9083
nvme-ssd,IDE,xfs,randwrite,256k,1,16,1,760.1230,3040,5.2596,99.8883
nvme-ssd,SCSI,raw,randwrite,256k,1,16,1,837.3994,3349,4.7744,99.8899
nvme-ssd,SCSI,xfs,randwrite,256k,1,16,1,897.2207,3588,4.4556,99.8683
nvme-ssd,IDE,raw,randwrite,256k,8,16,1,741.8994,2967,43.1178,99.9533
nvme-ssd,IDE,xfs,randwrite,256k,8,16,1,743.6152,2974,43.0184,99.9166
nvme-ssd,SCSI,raw,randwrite,256k,8,16,1,911.2871,3645,35.1064,99.9399
nvme-ssd,SCSI,xfs,randwrite,256k,8,16,1,873.0195,3492,36.6417,99.8933
nvme-ssd,IDE,raw,randwrite,256k,64,16,1,741.3936,2965,344.3705,99.8783
nvme-ssd,IDE,xfs,randwrite,256k,64,16,1,762.2988,3049,334.8538,99.8466
nvme-ssd,SCSI,raw,randwrite,256k,64,16,1,862.2764,3449,296.2783,99.9700
nvme-ssd,SCSI,xfs,randwrite,256k,64,16,1,805.1348,3220,317.1432,99.9232
nvme-ssd,IDE,raw,rw,4k,1,16,1,27.2012,6963,4.5901,99.9283
nvme-ssd,IDE,xfs,rw,4k,1,16,1,27.7432,7101,4.5007,99.8916
nvme-ssd,SCSI,raw,rw,4k,1,16,1,372.7754,95430,0.3324,99.9433
nvme-ssd,SCSI,xfs,rw,4k,1,16,1,322.4648,82551,0.3845,99.8666
nvme-ssd,IDE,raw,rw,4k,8,16,1,92.6846,23726,10.7896,99.9366
nvme-ssd,IDE,xfs,rw,4k,8,16,1,95.0586,24334,10.5198,99.8799
nvme-ssd,SCSI,raw,rw,4k,8,16,1,458.1484,117286,2.1810,100.0000
nvme-ssd,SCSI,xfs,rw,4k,8,16,1,285.0742,72978,3.5050,99.9216
nvme-ssd,IDE,raw,rw,4k,64,16,1,280.6094,71836,28.4983,99.9133
nvme-ssd,IDE,xfs,rw,4k,64,16,1,271.5498,69516,29.4453,99.8816
nvme-ssd,SCSI,raw,rw,4k,64,16,1,457.4287,117101,17.4841,100.0000
nvme-ssd,SCSI,xfs,rw,4k,64,16,1,279.2041,71476,28.6390,99.8766
nvme-ssd,IDE,raw,rw,16k,1,16,1,88.1484,5641,5.6659,99.9149
nvme-ssd,IDE,xfs,rw,16k,1,16,1,86.1514,5513,5.7970,99.8833
nvme-ssd,SCSI,raw,rw,16k,1,16,1,810.6162,51878,0.6139,99.8883
nvme-ssd,SCSI,xfs,rw,16k,1,16,1,820.4844,52510,0.6062,99.8849
nvme-ssd,IDE,raw,rw,16k,8,16,1,231.7012,14828,17.2584,99.9166
nvme-ssd,IDE,xfs,rw,16k,8,16,1,230.3408,14740,17.3603,99.8983
nvme-ssd,SCSI,raw,rw,16k,8,16,1,1306.8574,83638,3.0591,99.9716
nvme-ssd,SCSI,xfs,rw,16k,8,16,1,1061.8291,67956,3.7646,99.8949
nvme-ssd,IDE,raw,rw,16k,64,16,1,286.6543,18345,111.6519,99.9166
nvme-ssd,IDE,xfs,rw,16k,64,16,1,286.1094,18310,111.8532,99.8766
nvme-ssd,SCSI,raw,rw,16k,64,16,1,1309.4951,83807,24.4324,100.0000
nvme-ssd,SCSI,xfs,rw,16k,64,16,1,1026.9678,65725,31.1508,99.9033
nvme-ssd,IDE,raw,rw,64k,1,16,1,221.2969,3540,9.0290,99.9216
nvme-ssd,IDE,xfs,rw,64k,1,16,1,221.3525,3541,9.0265,99.8716
nvme-ssd,SCSI,raw,rw,64k,1,16,1,1182.0840,18912,1.6883,99.8899
nvme-ssd,SCSI,xfs,rw,64k,1,16,1,1120.4756,17927,1.7812,99.8716
nvme-ssd,IDE,raw,rw,64k,8,16,1,305.5127,4887,52.2857,99.9249
nvme-ssd,IDE,xfs,rw,64k,8,16,1,308.7480,4939,51.7468,99.8749
nvme-ssd,SCSI,raw,rw,64k,8,16,1,1305.5225,20887,12.2517,99.8833
nvme-ssd,SCSI,xfs,rw,64k,8,16,1,1296.5234,20743,12.3360,99.8783
nvme-ssd,IDE,raw,rw,64k,64,16,1,374.5918,5992,341.1371,99.9066
nvme-ssd,IDE,xfs,rw,64k,64,16,1,367.3076,5876,347.9835,99.8649
nvme-ssd,SCSI,raw,rw,64k,64,16,1,1342.9658,21487,95.2648,99.9266
nvme-ssd,SCSI,xfs,rw,64k,64,16,1,1303.8906,20861,98.1161,99.9066
nvme-ssd,IDE,raw,rw,256k,1,16,1,379.2881,1517,21.0545,99.8983
nvme-ssd,IDE,xfs,rw,256k,1,16,1,384.6289,1538,20.7710,99.8783
nvme-ssd,SCSI,raw,rw,256k,1,16,1,1191.0049,4763,6.7158,99.8983
nvme-ssd,SCSI,xfs,rw,256k,1,16,1,1288.5166,5153,6.2071,99.8833
nvme-ssd,IDE,raw,rw,256k,8,16,1,352.4893,1409,181.0394,99.9316
nvme-ssd,IDE,xfs,rw,256k,8,16,1,417.3535,1668,152.8975,99.9082
nvme-ssd,SCSI,raw,rw,256k,8,16,1,1287.8955,5150,49.6833,99.9399
nvme-ssd,SCSI,xfs,rw,256k,8,16,1,1230.3369,4920,52.0039,99.8949
nvme-ssd,IDE,raw,rw,256k,64,16,1,361.8672,1446,1405.0042,99.8816
nvme-ssd,IDE,xfs,rw,256k,64,16,1,474.1289,1895,1074.3908,99.8382
nvme-ssd,SCSI,raw,rw,256k,64,16,1,1336.9424,5347,382.3727,99.9866
